STATE,DISTRICT,Year,Murder,Infanticide,Rape,Foeticide,Kidnapping and Abduction,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,Literacy Rate- Total,Literacy Rate - Rural,Literacy Rate - Urban
TAMIL NADU,VILUPPURAM,2005,7,NA,6,0,9,0,0,0,0,0,0,22,,,
TAMIL NADU,VIRUDHUNAGAR,2005,5,NA,11,0,13,0,4,0,0,0,7,40,,,
TAMIL NADU,TOTAL,2005,54,NA,115,0,69,1,6,0,0,4,39,288,,,
TRIPURA,DHALAI,2005,0,NA,1,0,0,0,0,0,0,0,0,1,,,
TRIPURA,NORTH,2005,1,NA,14,0,5,0,0,0,0,0,0,20,,,
TRIPURA,SOUTH,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
TRIPURA,WEST,2005,0,NA,5,0,1,0,0,0,0,1,0,7,,,
TRIPURA,TOTAL,2005,1,NA,20,0,6,0,0,0,0,1,0,28,,,
UTTAR PRADESH,AGRA,2005,1,NA,4,0,41,0,0,0,0,0,4,50,,,
UTTAR PRADESH,ALIGARH,2005,0,NA,13,0,32,0,0,0,0,0,4,49,,,
UTTAR PRADESH,ALLAHABAD,2005,20,NA,9,0,10,1,0,0,0,1,8,49,,,
UTTAR PRADESH,AMBEDKAR NAGAR,2005,4,NA,5,0,5,0,0,0,0,0,0,14,,,
UTTAR PRADESH,AURAIYA,2005,1,NA,0,0,22,0,0,0,0,1,1,25,,,
UTTAR PRADESH,AZAMGARH,2005,4,NA,2,0,5,0,0,0,0,0,3,14,,,
UTTAR PRADESH,BADAUN,2005,7,NA,9,0,36,0,0,0,0,0,8,60,,,
UTTAR PRADESH,BAGHPAT,2005,11,NA,4,0,5,0,0,0,0,0,2,22,,,
UTTAR PRADESH,BAHRAICH,2005,0,NA,3,0,5,0,0,0,0,0,2,10,,,
UTTAR PRADESH,BALLIA,2005,2,NA,1,0,3,0,0,0,0,0,1,7,,,
UTTAR PRADESH,BALRAMPUR,2005,5,NA,1,0,1,0,0,0,0,0,0,7,,,
UTTAR PRADESH,BANDA,2005,1,NA,11,0,8,0,0,0,0,0,11,31,,,
UTTAR PRADESH,BARABANKI,2005,6,NA,9,0,16,0,0,0,0,0,5,36,,,
UTTAR PRADESH,BAREILLY,2005,18,NA,23,0,11,0,0,0,0,0,7,59,,,
UTTAR PRADESH,BASTI,2005,1,NA,4,0,3,0,0,0,0,0,0,8,,,
UTTAR PRADESH,BIJNOR,2005,4,NA,16,0,22,0,0,0,0,0,13,55,,,
UTTAR PRADESH,BULANDSHAHAR,2005,13,NA,4,0,5,0,0,0,0,0,0,22,,,
UTTAR PRADESH,CHANDOLI,2005,2,NA,2,0,2,0,0,0,0,0,3,9,,,
UTTAR PRADESH,CHITRAKOOT DHAM,2005,2,NA,5,0,1,0,0,0,0,0,2,10,,,
UTTAR PRADESH,DEORIA,2005,4,NA,5,0,13,0,0,0,0,0,4,26,,,
UTTAR PRADESH,ETAH,2005,12,NA,3,0,2,0,0,0,0,0,0,17,,,
UTTAR PRADESH,ETAWAH,2005,7,NA,0,0,6,0,0,0,0,0,4,17,,,
UTTAR PRADESH,FAIZABAD,2005,3,NA,1,0,6,0,0,0,0,0,0,10,,,
UTTAR PRADESH,FATEHGARH,2005,3,NA,2,0,5,0,0,0,0,0,0,10,,,
UTTAR PRADESH,FATEHPUR,2005,9,NA,0,0,1,0,0,0,0,0,0,10,,,
UTTAR PRADESH,FIROZABAD,2005,7,NA,3,0,8,0,0,0,0,0,29,47,,,
UTTAR PRADESH,G.R.P.,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTAR PRADESH,GAUTAMBUDH NAGAR,2005,5,NA,2,0,3,0,0,0,0,0,7,17,,,
UTTAR PRADESH,GHAZIABAD,2005,14,NA,15,0,53,0,0,0,0,0,6,88,,,
UTTAR PRADESH,GHAZIPUR,2005,0,NA,2,0,5,0,0,0,0,0,0,7,,,
UTTAR PRADESH,GONDA,2005,2,NA,4,0,3,0,0,0,0,0,2,11,,,
UTTAR PRADESH,GORAKHPUR,2005,4,NA,6,0,9,0,0,0,0,0,7,26,,,
UTTAR PRADESH,HAMIRPUR,2005,2,NA,0,0,0,0,0,0,0,0,0,2,,,
UTTAR PRADESH,HARDOI,2005,8,NA,16,0,30,0,0,0,0,0,4,58,,,
UTTAR PRADESH,HATHRAS,2005,4,NA,3,0,6,0,0,0,0,0,8,21,,,
UTTAR PRADESH,J.P.NAGAR,2005,2,NA,16,0,1,0,0,0,0,0,0,19,,,
UTTAR PRADESH,JALAUN,2005,7,NA,3,0,1,0,0,0,0,0,2,13,,,
UTTAR PRADESH,JAUNPUR,2005,1,NA,1,0,3,0,0,0,0,0,4,9,,,
UTTAR PRADESH,JHANSI,2005,0,NA,1,0,5,0,0,0,0,0,5,11,,,
UTTAR PRADESH,KANNAUJ,2005,7,NA,2,0,11,0,0,0,0,0,3,23,,,
UTTAR PRADESH,KANPUR DEHAT,2005,2,NA,3,0,33,0,0,0,0,0,1,39,,,
UTTAR PRADESH,KANPUR NAGAR,2005,4,NA,6,0,4,0,0,0,0,0,4,18,,,
UTTAR PRADESH,KAUSHAMBI,2005,7,NA,2,0,0,0,0,0,0,0,14,23,,,
UTTAR PRADESH,KHIRI,2005,0,NA,7,0,9,0,0,0,0,0,0,16,,,
UTTAR PRADESH,KUSHI NAGAR,2005,5,NA,5,0,13,0,0,3,0,0,0,26,,,
UTTAR PRADESH,LALITPUR,2005,0,NA,1,0,0,0,0,0,0,0,0,1,,,
UTTAR PRADESH,LUCKNOW,2005,12,NA,11,0,14,0,0,0,0,0,5,42,,,
UTTAR PRADESH,MAHARAJGANJ,2005,3,NA,8,0,12,0,0,0,0,0,0,23,,,
UTTAR PRADESH,MAHOBA,2005,1,NA,1,0,1,0,0,0,0,0,1,4,,,
UTTAR PRADESH,MAINPURI,2005,3,NA,1,0,7,0,0,0,0,0,0,11,,,
UTTAR PRADESH,MATHURA,2005,7,NA,8,0,20,0,0,0,0,2,9,46,,,
UTTAR PRADESH,MAU,2005,3,NA,1,0,1,0,0,0,0,0,2,7,,,
UTTAR PRADESH,MEERUT,2005,21,NA,5,0,21,1,0,0,0,0,13,61,,,
UTTAR PRADESH,MIRZAPUR,2005,2,NA,2,0,3,0,0,0,0,0,0,7,,,
UTTAR PRADESH,MORADABAD,2005,26,NA,27,0,49,0,0,0,0,0,5,107,,,
UTTAR PRADESH,MUZAFFARNAGAR,2005,25,NA,0,0,0,0,0,0,0,0,0,25,,,
UTTAR PRADESH,PILIBHIT,2005,9,NA,0,0,7,0,0,0,0,0,3,19,,,
UTTAR PRADESH,PRATAPGARH,2005,5,NA,10,0,6,0,0,0,0,0,2,23,,,
UTTAR PRADESH,RAIBAREILLY,2005,0,NA,3,0,5,0,0,0,0,0,4,12,,,
UTTAR PRADESH,RAMPUR,2005,2,NA,5,0,7,0,0,0,0,0,0,14,,,
UTTAR PRADESH,SAHARANPUR,2005,7,NA,1,0,22,0,0,0,0,0,0,30,,,
UTTAR PRADESH,SANT KABIRNAGAR,2005,2,NA,3,0,3,0,0,0,0,0,0,8,,,
UTTAR PRADESH,SHAHJAHANPUR,2005,5,NA,18,0,9,0,0,0,0,0,0,32,,,
UTTAR PRADESH,SHRAWASTI,2005,1,NA,0,0,0,0,0,0,0,0,0,1,,,
UTTAR PRADESH,SIDHARTHNAGAR,2005,8,NA,1,0,3,0,0,0,0,0,2,14,,,
UTTAR PRADESH,SITAPUR,2005,10,NA,33,0,53,0,0,0,0,0,0,96,,,
UTTAR PRADESH,SONBHADRA,2005,2,NA,2,0,3,0,0,0,0,0,14,21,,,
UTTAR PRADESH,ST.RAVIDASNAGAR,2005,0,NA,1,0,2,0,0,0,0,0,1,4,,,
UTTAR PRADESH,SULTANPUR,2005,1,NA,4,0,12,0,0,0,0,0,3,20,,,
UTTAR PRADESH,UNNAO,2005,14,NA,7,0,10,0,0,0,0,0,7,38,,,
UTTAR PRADESH,VARANASI,2005,0,NA,8,0,16,0,0,0,0,0,10,34,,,
UTTAR PRADESH,TOTAL,2005,390,NA,394,0,749,2,0,3,0,4,259,1801,,,
UTTARAKHAND,ALMORA,2005,0,NA,0,0,0,0,0,0,0,0,2,2,,,
UTTARAKHAND,BAGESHWAR,2005,0,NA,0,0,1,0,0,0,0,0,0,1,,,
UTTARAKHAND,CHAMOLI,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,CHAMPAWAT,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,DEHRADUN,2005,2,NA,4,0,39,0,0,0,0,0,0,45,,,
UTTARAKHAND,HARIDWAR,2005,4,NA,13,0,0,0,0,9,0,0,0,26,,,
UTTARAKHAND,NAINITAL,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,PAURI GARHWAL,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,PITHORAGARH,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,RUDRA PRAYAG,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,TEHRI GARHWAL,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,UDHAMSINGH NAGAR,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
UTTARAKHAND,UTTARKASHI,2005,0,NA,1,0,1,0,0,0,0,0,0,2,,,
UTTARAKHAND,TOTAL,2005,6,NA,18,0,41,0,0,9,0,0,2,76,,,
WEST BENGAL,24 PARGANAS NORTH,2005,0,NA,0,0,1,0,0,0,15,0,0,16,,,
WEST BENGAL,24 PARGANAS SOUTH,2005,0,NA,0,0,2,0,0,0,0,0,0,2,,,
WEST BENGAL,ASANSOL,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,BANKURA,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,BIRBHUM,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,BURDWAN,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,COOCHBEHAR,2005,0,NA,0,0,0,0,0,7,2,0,0,10,,,
WEST BENGAL,DAKSHIN DINAJPUR,2005,0,NA,0,0,18,1,0,1,0,0,0,20,,,
WEST BENGAL,DARJEELING,2005,0,NA,0,0,0,0,0,0,1,0,0,1,,,
WEST BENGAL,HOOGHLY,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,HOWRAH,2005,0,NA,0,0,3,0,0,0,0,0,0,3,,,
WEST BENGAL,HOWRAH CITY,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,HOWRAH G.R.P.,2005,0,NA,0,0,2,0,0,1,0,0,0,3,,,
WEST BENGAL,JALPAIGURI,2005,0,NA,0,0,0,0,0,0,2,0,0,2,,,
WEST BENGAL,KHARAGPUR G.R.P.,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,KOLKATA,2005,2,NA,6,0,43,0,0,9,1,0,57,119,,,
WEST BENGAL,MALDA,2005,0,NA,0,0,24,0,0,0,0,0,0,24,,,
WEST BENGAL,MURSHIDABAD,2005,0,NA,0,0,2,0,0,0,17,2,0,21,,,
WEST BENGAL,NADIA,2005,0,NA,0,0,1,0,0,1,2,0,0,4,,,
WEST BENGAL,PASCHIM MIDNAPUR,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,PURAB MIDNAPUR,2005,0,NA,0,0,6,0,0,0,0,0,0,6,,,
WEST BENGAL,PURULIA,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,SEALDAH G.R.P.,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
WEST BENGAL,SILIGURI G.R.P.,2005,0,NA,0,0,0,0,0,0,1,0,0,1,,,
WEST BENGAL,UTTAR DINAJPUR,2005,0,NA,0,0,0,0,0,1,3,0,0,4,,,
WEST BENGAL,TOTAL,2005,2,NA,6,0,102,1,0,20,44,2,57,236,,,
A & N ISLANDS,ANDAMAN,2005,1,NA,2,0,2,0,2,0,0,0,1,8,,,
A & N ISLANDS,NICOBAR,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
A & N ISLANDS,TOTAL,2005,1,NA,2,0,2,0,2,0,0,0,1,8,,,
CHANDIGARH,CHANDIGARH,2005,3,NA,21,0,23,0,7,0,0,0,3,57,,,
CHANDIGARH,TOTAL,2005,3,NA,21,0,23,0,7,0,0,0,3,57,,,
D & N HAVELI,D and N HAVELI,2005,1,NA,0,0,4,0,0,0,0,0,0,5,,,
D & N HAVELI,TOTAL,2005,1,NA,0,0,4,0,0,0,0,0,0,5,,,
DAMAN & DIU,DAMAN,2005,0,NA,1,0,2,0,1,0,0,0,0,4,,,
DAMAN & DIU,DIU,2005,1,NA,0,0,0,0,0,0,0,0,0,1,,,
DAMAN & DIU,TOTAL,2005,1,NA,1,0,2,0,1,0,0,0,0,5,,,
DELHI,CENTRAL,2005,0,NA,4,0,16,0,1,0,0,0,7,28,,,
DELHI,DELHI UT TOTAL,2005,34,NA,235,3,507,0,47,0,0,0,191,1026,,,
DELHI,DRP,2005,1,NA,0,0,0,0,0,0,0,0,0,1,,,
DELHI,EAST,2005,3,NA,18,1,57,0,15,0,0,0,20,122,,,
DELHI,IGI AIRPORT,2005,0,NA,0,1,0,0,0,0,0,0,1,2,,,
DELHI,NEW DELHI,2005,0,NA,0,0,15,0,5,0,0,0,7,27,,,
DELHI,NORTH,2005,3,NA,6,0,26,0,1,0,0,0,3,39,,,
DELHI,NORTH-EAST,2005,7,NA,31,1,74,0,4,0,0,0,61,179,,,
DELHI,NORTH-WEST,2005,8,NA,97,0,211,0,7,0,0,0,42,365,,,
DELHI,SOUTH,2005,7,NA,28,0,39,0,7,0,0,0,20,101,,,
DELHI,SOUTH-WEST,2005,2,NA,26,0,23,0,4,0,0,0,16,71,,,
DELHI,SPL CELL,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
DELHI,WEST,2005,3,NA,25,0,46,0,3,0,0,0,14,91,,,
LAKSHADWEEP,LAKSHADWEEP,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
LAKSHADWEEP,TOTAL,2005,0,NA,0,0,0,0,0,0,0,0,0,0,,,
PUDUCHERRY,PONDICHERRY,2005,0,NA,3,0,3,0,0,0,0,0,2,8,,,
PUDUCHERRY,TOTAL,2005,0,NA,3,0,3,0,0,0,0,0,2,8,,,
ANDHRA PRADESH,ADILABAD,2006,3,NA,6,0,4,0,0,0,0,3,3,19,,,
ANDHRA PRADESH,ANANTAPUR,2006,0,NA,7,0,3,0,0,0,3,0,0,13,,,
ANDHRA PRADESH,CHITTOOR,2006,3,NA,14,0,17,0,0,0,0,0,0,34,,,
ANDHRA PRADESH,CUDDAPAH,2006,3,NA,17,0,32,1,0,0,0,0,0,53,,,
ANDHRA PRADESH,CYBERABAD,2006,1,NA,6,0,1,1,0,0,1,0,1,11,,,
ANDHRA PRADESH,EAST GODAVARI,2006,0,NA,0,0,7,0,0,0,0,0,0,7,,,
ANDHRA PRADESH,GUNTAKAL RLY.,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ANDHRA PRADESH,GUNTUR,2006,4,NA,35,0,35,0,0,0,0,0,0,77,,,
ANDHRA PRADESH,HYDERABAD CITY,2006,4,NA,44,0,40,0,58,0,1,0,0,147,,,
ANDHRA PRADESH,KARIMNAGAR,2006,0,NA,44,1,78,0,5,1,1,3,11,144,,,
ANDHRA PRADESH,KHAMMAM,2006,4,NA,21,0,25,0,0,0,0,0,0,50,,,
ANDHRA PRADESH,KRISHNA,2006,6,NA,20,0,2,0,0,0,0,1,3,32,,,
ANDHRA PRADESH,KURNOOL,2006,0,NA,2,0,8,0,0,0,0,2,0,12,,,
ANDHRA PRADESH,MAHABOOBNAGAR,2006,0,NA,11,4,6,1,4,0,0,0,6,32,,,
ANDHRA PRADESH,MEDAK,2006,13,NA,29,0,18,0,0,7,0,3,0,70,,,
ANDHRA PRADESH,NALGONDA,2006,0,NA,42,0,53,0,5,0,0,3,0,103,,,
ANDHRA PRADESH,NELLORE,2006,1,NA,18,0,6,1,0,27,0,0,125,178,,,
ANDHRA PRADESH,NIZAMABAD,2006,0,NA,9,0,6,0,4,0,0,0,0,21,,,
ANDHRA PRADESH,PRAKASHAM,2006,0,NA,5,0,5,0,1,0,0,0,5,16,,,
ANDHRA PRADESH,RANGA REDDY,2006,0,NA,0,0,0,0,0,0,0,1,0,1,,,
ANDHRA PRADESH,SECUNDERABAD RLY.,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ANDHRA PRADESH,SRIKAKULAM,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ANDHRA PRADESH,VIJAYAWADA CITY,2006,2,NA,14,0,32,0,10,0,0,0,25,83,,,
ANDHRA PRADESH,VIJAYAWADA RLY.,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ANDHRA PRADESH,VISAKHA RURAL,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ANDHRA PRADESH,VISAKHAPATNAM,2006,1,NA,11,0,28,0,0,0,0,0,0,40,,,
ANDHRA PRADESH,VIZIANAGARAM,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ANDHRA PRADESH,WARANGAL,2006,9,NA,25,0,59,6,0,0,0,1,68,168,,,
ANDHRA PRADESH,WEST GODAVARI,2006,7,NA,32,0,33,1,2,0,0,0,0,75,,,
ANDHRA PRADESH,TOTAL,2006,61,NA,412,5,498,11,89,35,6,17,247,1386,,,
ARUNACHAL PRADESH,CHANGLANG,2006,0,NA,0,0,1,0,0,0,0,0,0,1,,,
ARUNACHAL PRADESH,DIBANG VALLEY,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ARUNACHAL PRADESH,K/KUMEY,2006,0,NA,0,0,2,0,0,0,0,0,0,2,,,
ARUNACHAL PRADESH,KAMENG EAST,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ARUNACHAL PRADESH,KAMENG WEST,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ARUNACHAL PRADESH,LOHIT,2006,0,NA,0,0,1,0,0,0,0,0,0,1,,,
ARUNACHAL PRADESH,PAPUM PARE,2006,0,NA,0,0,8,0,0,0,0,0,0,8,,,
ARUNACHAL PRADESH,SIANG EAST,2006,0,NA,0,0,4,0,0,0,0,0,0,4,,,
ARUNACHAL PRADESH,SIANG UPPER,2006,0,NA,0,0,2,0,0,0,0,0,0,2,,,
ARUNACHAL PRADESH,SIANG WEST,2006,0,NA,0,0,3,0,0,0,0,0,0,3,,,
ARUNACHAL PRADESH,SUBANSIRI LOWER,2006,0,NA,0,0,3,0,0,0,0,0,0,3,,,
ARUNACHAL PRADESH,SUBANSIRI UPPER,2006,0,NA,0,0,2,0,0,0,0,0,0,2,,,
ARUNACHAL PRADESH,TAWANG,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ARUNACHAL PRADESH,TIRAP,2006,0,NA,0,0,1,0,0,0,0,0,0,1,,,
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ARUNACHAL PRADESH,TOTAL,2006,0,NA,0,0,27,0,0,0,0,0,0,27,,,
ASSAM,BARPETA,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,BASKA,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,BONGAIGAON,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,C.I.D.,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,CACHAR,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,CHIRANG,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,DARRANG,2006,3,NA,13,0,8,0,0,0,0,0,1,25,,,
ASSAM,DHEMAJI,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,DHUBRI,2006,0,NA,0,0,0,0,0,0,0,1,0,1,,,
ASSAM,DIBRUGARH,2006,1,NA,3,0,0,0,0,0,0,0,0,4,,,
ASSAM,G.R.P.,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,GOALPARA,2006,0,NA,12,0,4,0,0,0,0,0,0,16,,,
ASSAM,GOLAGHAT,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,GUWAHATI CITY,2006,0,NA,5,0,0,0,0,0,0,0,0,5,,,
ASSAM,HAILAKANDI,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,JORHAT,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,KAMRUP,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,KARBI ANGLONG,2006,1,NA,0,0,7,0,0,0,0,0,0,8,,,
ASSAM,KARIMGANJ,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,KOKRAJHAR,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,LAKHIMPUR,2006,0,NA,21,0,0,0,0,0,0,0,0,21,,,
ASSAM,MORIGAON,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,N.C.HILLS,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,NAGAON,2006,3,NA,3,0,4,0,0,0,0,0,106,116,,,
ASSAM,NALBARI,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,R.P.O.,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,SIBSAGAR,2006,0,NA,3,0,0,0,0,0,0,0,0,3,,,
ASSAM,SONITPUR,2006,3,NA,1,1,2,5,0,0,1,0,40,53,,,
ASSAM,TINSUKIA,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,UDALGURI,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ASSAM,TOTAL,2006,11,NA,61,1,25,5,0,0,1,1,147,252,,,
BIHAR,ARARIA,2006,2,NA,0,0,0,0,0,0,0,0,2,4,,,
BIHAR,ARWAL,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,AURANGABAD,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,BAGAHA,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,BANKA,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,BEGUSARAI,2006,0,NA,0,0,0,0,0,0,0,1,0,1,,,
BIHAR,BETTIAH,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,BHABHUA,2006,0,NA,3,0,0,0,0,0,0,0,0,3,,,
BIHAR,BHAGALPUR,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,BHOJPUR,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,BUXAR,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,DARBHANGA,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,GAYA,2006,0,NA,2,0,0,0,0,0,0,0,0,2,,,
BIHAR,GOPALGANJ,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,JAMALPUR RLY.,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,JAMUI,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,JEHANABAD,2006,0,NA,1,0,0,0,0,0,0,0,2,3,,,
BIHAR,KATIHAR,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,KATIHAR RLY.,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,KHAGARIA,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,KISHANGANJ,2006,0,NA,0,0,0,0,0,2,0,0,0,2,,,
BIHAR,LAKHISARAI,2006,5,NA,3,0,11,0,0,0,0,0,0,19,,,
BIHAR,MADHEPURA,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,MADHUBANI,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,MOTIHARI,2006,3,NA,0,0,2,0,0,0,0,0,0,5,,,
BIHAR,MUNGER,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,MUZAFFARPUR,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,MUZAFFARPUR RLY.,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,NALANDA,2006,1,NA,4,0,3,0,0,0,0,0,2,10,,,
BIHAR,NAUGACHIA,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,NAWADAH,2006,0,NA,0,0,0,0,0,0,0,1,0,1,,,
BIHAR,PATNA,2006,0,NA,3,0,5,0,0,0,0,0,0,8,,,
BIHAR,PATNA RLY.,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,PURNEA,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,ROHTAS,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,SAHARSA,2006,1,NA,1,0,3,0,0,2,0,0,0,7,,,
BIHAR,SAMASTIPUR,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,SARAN,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,SHEIKHPURA,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,SHEOHAR,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,SITAMARHI,2006,0,NA,0,0,1,0,0,0,0,0,0,1,,,
BIHAR,SIWAN,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,SUPAUL,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,VAISHALI,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,TOTAL,2006,12,NA,17,0,25,0,0,4,0,2,6,66,,,
CHHATTISGARH,BALRAMPUR,2006,0,NA,11,0,1,0,0,0,0,0,0,12,,,
CHHATTISGARH,BILASPUR,2006,4,NA,21,0,5,0,2,0,0,0,49,81,,,
CHHATTISGARH,BIZAPUR,2006,0,NA,5,0,1,0,0,0,0,0,1,7,,,
CHHATTISGARH,DANTEWARA,2006,2,NA,5,0,6,0,0,0,0,0,14,27,,,
CHHATTISGARH,DHAMTARI,2006,1,NA,8,0,3,0,0,0,0,0,50,62,,,
CHHATTISGARH,DURG,2006,6,NA,64,0,18,0,7,0,0,0,133,228,,,
CHHATTISGARH,GRP RAIPUR,2006,1,NA,0,0,0,0,0,0,0,0,5,6,,,
CHHATTISGARH,JAGDALPUR,2006,3,NA,42,2,7,0,0,0,0,1,0,55,,,
CHHATTISGARH,JANJGIR,2006,2,NA,15,0,5,0,1,0,0,0,58,81,,,
CHHATTISGARH,JASHPUR,2006,4,NA,20,0,4,0,1,0,0,0,20,49,,,
CHHATTISGARH,KABIRDHAM,2006,1,NA,5,0,1,0,0,0,0,1,50,58,,,
CHHATTISGARH,KANKER,2006,0,NA,0,0,0,0,1,0,0,0,0,1,,,
CHHATTISGARH,KORBA,2006,2,NA,15,0,3,0,0,0,0,1,14,35,,,
CHHATTISGARH,KORIYA,2006,2,NA,24,0,3,0,1,0,0,0,49,79,,,
CHHATTISGARH,MAHASAMUND,2006,2,NA,15,0,2,0,0,0,0,0,24,43,,,
CHHATTISGARH,NARAYANPUR,2006,0,NA,0,0,0,0,0,0,0,0,0,0,,,
